id,log_price,property_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,number_of_reviews,review_scores_rating,bedrooms,beds
1334793,4.779123493,House,2,1,Real Bed,flexible,TRUE,LA,t,t,187,97,1,1
16354537,4.787491743,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,t,14,99,1,1
949557,5.521460918,Apartment,10,1,Real Bed,strict,TRUE,Boston,t,t,26,98,3,8
4593985,3.555348061,Apartment,1,1,Real Bed,flexible,FALSE,LA,t,f,0,,1,1
13079204,4.077537444,Apartment,1,1,Real Bed,flexible,FALSE,LA,t,f,5,100,1,1
19997367,5.010635294,Apartment,3,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,2
12543843,3.610917913,Apartment,1,0,Real Bed,flexible,FALSE,NYC,,,1,,1,1
15953340,3.891820298,Apartment,2,1,Real Bed,strict,TRUE,Chicago,t,t,2,80,1,1
11868730,3.688879454,House,2,1,Real Bed,flexible,FALSE,DC,t,f,12,98,1,1
300140,5.521460918,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,f,0,,1,1
1708541,4.882801923,Apartment,3,1,Real Bed,moderate,TRUE,LA,t,t,5,92,1,1
16269446,4.828313737,House,5,1,Real Bed,moderate,TRUE,LA,t,t,75,98,2,3
11626792,4.605170186,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,f,3,100,1,1
325710,4.787491743,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,t,4,90,1,1
6005910,4.59511985,Apartment,2,1,Real Bed,strict,TRUE,Boston,t,t,7,100,1,2
17236337,5.342334252,Apartment,2,1,Real Bed,strict,FALSE,Boston,t,f,69,93,0,1
4700565,5.010635294,Apartment,6,1,Real Bed,strict,TRUE,NYC,t,t,44,96,2,2
3867632,3.912023005,Apartment,2,1,Real Bed,moderate,TRUE,Chicago,t,f,5,80,1,1
18346252,4.17438727,Apartment,2,1,Pull-out Sofa,flexible,FALSE,NYC,t,f,18,83,1,1
5580648,3.912023005,Apartment,1,2,Real Bed,flexible,TRUE,LA,t,t,64,82,1,1
1393501,5.416100402,Apartment,6,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,3
15312763,4.779123493,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,f,104,91,1,3
20362963,6.212606096,Loft,6,2,Real Bed,flexible,TRUE,SF,t,f,94,97,2,3
765577,3.80666249,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,7,94,1,1
15911315,4.007333185,Apartment,1,1,Real Bed,strict,FALSE,NYC,t,f,0,,1,1
3613461,4.077537444,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
15770116,4.65396035,House,2,0,Real Bed,flexible,TRUE,SF,t,t,162,95,1,1
7714880,3.850147602,Apartment,2,1,Real Bed,moderate,FALSE,DC,t,f,9,89,1,1
1552093,4.343805422,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,107,94,1,1
20698375,4.682131227,Apartment,6,1,Real Bed,flexible,FALSE,NYC,t,t,0,,2,2
18415166,4.59511985,Apartment,5,1,Real Bed,strict,TRUE,NYC,t,t,17,96,2,2
13483412,3.951243719,Townhouse,2,1,Real Bed,flexible,TRUE,LA,t,t,7,83,1,1
4903221,4.094344562,Apartment,1,1,Couch,strict,TRUE,LA,t,t,0,,1,1
6327730,3.850147602,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,t,12,98,1,1
7665979,4.65396035,Apartment,1,1,Real Bed,flexible,FALSE,LA,t,t,2,80,1,1
3053443,5.857933154,Apartment,5,1,Real Bed,flexible,TRUE,NYC,t,t,13,98,2,4
16026765,4.905274778,Apartment,5,1,Real Bed,moderate,TRUE,SF,t,t,41,94,2,2
15433781,4.317488114,House,2,1,Real Bed,strict,TRUE,LA,t,t,64,98,1,1
14249249,4.605170186,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,53,96,1,1
8791898,3.988984047,Apartment,1,1,Real Bed,moderate,TRUE,SF,t,f,7,97,0,1
18310635,3.871201011,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,f,0,,1,1
6348490,5.991464547,Apartment,7,1,Real Bed,moderate,TRUE,NYC,t,t,1,100,3,4
14120620,5.65248918,Apartment,6,1,Real Bed,strict,TRUE,NYC,t,t,11,93,2,3
15980559,5.433722004,House,7,2.5,Real Bed,strict,TRUE,Chicago,t,t,51,95,3,3
10520894,3.912023005,House,4,1,Real Bed,strict,TRUE,LA,t,t,0,,1,1
2645165,4.859812404,Apartment,4,1,Pull-out Sofa,moderate,TRUE,Boston,t,f,74,97,0,1
14908337,4.86753445,House,2,1,Real Bed,strict,TRUE,LA,t,t,115,89,1,1
13168419,4.317488114,House,4,1,Real Bed,moderate,TRUE,LA,t,t,79,96,1,2
16943329,3.688879454,House,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
18460383,4.691347882,Apartment,3,1,Real Bed,strict,TRUE,LA,t,t,12,98,0,2
11569560,5.521460918,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,f,12,100,1,1
13252336,5.700443573,Apartment,6,2,Real Bed,strict,TRUE,SF,t,t,155,92,2,2
7484548,4.86753445,House,2,1,Real Bed,strict,TRUE,LA,t,t,31,97,1,1
2959036,5.293304825,Apartment,5,1.5,Real Bed,strict,TRUE,NYC,t,t,15,95,2,3
9786398,4.382026635,House,2,1,Real Bed,strict,TRUE,NYC,t,t,0,,1,1
19217720,5.616771098,House,4,1,Real Bed,strict,TRUE,LA,t,t,1,100,2,2
20485253,3.610917913,Apartment,3,4,Real Bed,moderate,TRUE,NYC,t,t,62,89,1,2
16175482,5.010635294,Loft,2,1,Real Bed,flexible,FALSE,NYC,t,f,4,100,0,1
625201,5.010635294,Apartment,2,2,Real Bed,strict,TRUE,NYC,t,t,1,80,1,1
12796473,3.891820298,Apartment,2,2,Real Bed,moderate,TRUE,NYC,t,t,5,72,1,1
880642,4.859812404,Apartment,1,1,Real Bed,flexible,TRUE,NYC,t,f,2,100,1,1
2325144,4.49980967,Loft,4,1,Real Bed,strict,TRUE,Chicago,t,t,78,95,1,2
20467489,5.129898715,House,5,2,Real Bed,moderate,TRUE,LA,t,f,9,98,2,2
12024571,3.784189634,Townhouse,1,1,Real Bed,moderate,TRUE,Boston,t,t,109,97,1,1
7227023,5.003946306,Apartment,5,2,Real Bed,flexible,TRUE,Chicago,t,f,3,87,2,2
16123844,4.86753445,Apartment,3,1,Real Bed,strict,TRUE,Chicago,t,t,4,95,1,1
16323084,3.912023005,Apartment,1,1,Real Bed,moderate,FALSE,Chicago,t,t,42,95,1,1
14883818,4.442651256,House,1,1,Real Bed,moderate,TRUE,LA,t,t,0,,1,1
7414600,4.787491743,Apartment,2,2,Real Bed,strict,TRUE,LA,t,t,1,100,1,1
13222801,4.317488114,House,1,1,Real Bed,strict,TRUE,LA,t,f,4,80,1,1
20445979,4.744932128,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,11,95,2,2
16604081,5.991464547,Townhouse,6,3.5,Real Bed,strict,TRUE,DC,t,t,4,100,3,3
17464163,4.779123493,Apartment,3,1,Real Bed,moderate,TRUE,LA,t,t,39,94,1,1
2189742,4.007333185,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,t,2,100,1,1
3303165,4.17438727,House,5,1,Real Bed,flexible,TRUE,LA,t,t,1,100,2,3
17929219,4.8978398,House,2,1,Real Bed,moderate,TRUE,LA,t,t,80,97,0,1
16664979,3.688879454,House,1,1,Real Bed,flexible,TRUE,Boston,t,t,15,89,1,2
10227067,5.129898715,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,22,98,0,2
5903014,4.828313737,Apartment,2,1,Real Bed,flexible,TRUE,DC,t,t,1,100,0,1
15381807,4.094344562,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,t,9,96,1,1
8829443,5.521460918,House,5,1,Real Bed,strict,TRUE,LA,t,t,4,93,1,2
15432174,7.309881486,House,8,3.5,Real Bed,strict,TRUE,LA,t,t,0,,3,3
7473909,5.043425117,Apartment,5,1,Real Bed,strict,TRUE,NYC,t,t,14,91,2,3
15344647,4.997212274,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,5,92,1,1
19297819,5.075173815,Townhouse,5,2,Real Bed,strict,TRUE,NYC,t,t,9,90,2,2
326908,5.010635294,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,t,19,96,1,1
15672225,5.220355825,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,t,16,82,1,2
9402784,5.556828062,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,f,12,95,1,1
13490397,4.976733742,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,74,90,0,1
6973463,5.521460918,Apartment,8,2,Real Bed,strict,TRUE,LA,t,t,0,,2,2
4792529,4.17438727,Apartment,1,1,Couch,strict,TRUE,LA,t,f,0,,1,1
1956075,4.17438727,Apartment,3,1,Real Bed,flexible,TRUE,NYC,t,f,1,100,1,2
16475309,4.718498871,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,62,94,2,1
349146,4.691347882,House,2,1,Real Bed,strict,FALSE,SF,t,f,44,96,1,1
1141045,5.799092654,Apartment,16,2,Real Bed,strict,FALSE,LA,t,t,3,67,2,3
19699023,4.941642423,Apartment,6,1,Real Bed,strict,TRUE,NYC,t,t,75,95,1,1
6766511,4.248495242,House,3,1,Real Bed,strict,FALSE,NYC,t,f,3,93,1,2
13653009,4.736198448,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,280,91,1,1
12849655,5.159055299,Apartment,5,2,Real Bed,strict,TRUE,Boston,t,t,1,100,2,2
15129119,4.234106505,Apartment,2,1,Real Bed,flexible,TRUE,SF,t,f,4,100,1,1
13761125,5.164785974,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,f,108,92,1,1
9597422,4.691347882,House,2,1,Real Bed,moderate,TRUE,LA,t,t,107,93,1,1
13882810,3.433987204,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
4785105,3.951243719,House,2,1,Real Bed,flexible,FALSE,LA,t,f,3,100,1,1
1681284,4.442651256,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,62,92,1,1
540489,4.584967479,House,2,1,Real Bed,flexible,TRUE,LA,t,t,12,100,1,1
3988018,4.605170186,Apartment,3,1,Real Bed,moderate,TRUE,Chicago,t,f,1,80,1,2
7258864,4.276666119,Apartment,3,1,Real Bed,moderate,FALSE,LA,t,t,14,90,1,1
1190125,4.382026635,Apartment,2,1,Real Bed,flexible,FALSE,NYC,,,2,100,1,1
16752826,4.317488114,House,2,1,Real Bed,flexible,TRUE,LA,t,t,0,,1,1
13526536,4.59511985,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,1,80,1,1
14024256,4.49980967,House,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
16976980,3.871201011,House,4,1,Real Bed,flexible,TRUE,LA,t,t,5,100,1,2
9493434,4.369447852,House,2,1,Real Bed,flexible,FALSE,LA,t,t,3,100,1,1
12852963,3.912023005,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,0,1
14569175,5.521460918,Apartment,6,1,Real Bed,strict,FALSE,NYC,t,t,0,,2,3
6336003,5.176149733,House,3,2.5,Real Bed,strict,TRUE,LA,t,t,1,80,1,2
3477847,5.075173815,Apartment,6,2,Real Bed,flexible,TRUE,NYC,t,t,3,90,3,3
7390151,4.219507705,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,t,3,,1,1
16999194,4.382026635,Apartment,2,1,Real Bed,strict,TRUE,SF,t,f,0,,1,1
13100726,3.951243719,Apartment,1,1,Real Bed,strict,FALSE,LA,t,t,0,,0,1
13698266,3.912023005,House,2,1,Real Bed,moderate,TRUE,NYC,t,f,5,95,1,1
5727323,4.59511985,Apartment,8,1,Real Bed,moderate,TRUE,NYC,t,t,82,96,1,4
635385,5.986452005,Apartment,6,1,Real Bed,strict,TRUE,NYC,t,t,8,100,2,3
5883159,4.700480366,Apartment,3,1,Real Bed,flexible,FALSE,LA,t,t,9,100,1,1
1208076,4.86753445,Loft,2,1,Real Bed,flexible,FALSE,LA,t,f,0,,0,1
7163781,5.192956851,House,3,1,Real Bed,flexible,FALSE,LA,t,t,36,87,1,1
3637384,5.703782475,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,f,5,92,1,2
15200224,6.163314804,Loft,3,2,Real Bed,strict,TRUE,NYC,t,f,26,95,2,2
4302952,4.094344562,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,8,89,1,1
17995500,5.247024072,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,t,5,96,2,2
15867248,5.703782475,Apartment,6,1,Real Bed,strict,FALSE,NYC,t,t,0,,2,4
16196311,5.010635294,Apartment,3,1,Real Bed,strict,TRUE,LA,t,t,1,100,1,1
2023577,5.192956851,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,1,100,1,1
16395460,5.187385806,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,48,93,1,1
7116654,4.682131227,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,10,94,1,1
13681853,5.135798437,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,f,47,92,2,2
9963988,4.605170186,House,2,1,Real Bed,strict,FALSE,LA,t,f,0,,1,1
3638852,5.18178355,Apartment,5,2,Real Bed,strict,TRUE,Boston,t,t,1,100,2,2
12583907,4.343805422,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,33,99,1,1
10996409,5.017279837,Apartment,5,1,Real Bed,flexible,TRUE,LA,t,f,0,,1,2
13420095,3.713572067,House,2,1,Real Bed,strict,TRUE,NYC,t,t,17,85,1,1
12592190,4.077537444,Apartment,2,1,Real Bed,moderate,TRUE,Chicago,t,t,68,93,0,1
16846918,4.828313737,Apartment,3,1,Real Bed,moderate,TRUE,DC,t,t,13,100,1,1
13878777,5.752572639,Loft,5,1,Real Bed,strict,TRUE,Boston,t,t,6,100,2,2
15776530,4.976733742,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,6,85,1,1
16050144,3.496507561,House,2,0,Real Bed,strict,TRUE,LA,t,t,13,98,1,1
18824535,4.382026635,Apartment,2,1,Futon,moderate,TRUE,LA,t,t,1,100,1,1
9556983,4.779123493,Apartment,2,1,Real Bed,strict,TRUE,Boston,t,t,4,90,1,1
17992911,3.912023005,House,1,2,Real Bed,moderate,TRUE,LA,t,t,20,97,1,1
19039703,5.783825182,House,6,1,Real Bed,strict,TRUE,SF,t,f,31,94,3,3
6378804,4.553876892,Apartment,4,1,Real Bed,flexible,TRUE,DC,t,f,0,,1,1
6914268,5.010635294,Apartment,3,1,Real Bed,strict,TRUE,Boston,t,f,0,,2,3
20493398,4.828313737,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,t,76,92,1,1
13154696,5.416100402,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,t,2,80,1,1
15589691,4.382026635,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,110,93,1,1
1273660,4.382026635,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,4,93,1,1
19084108,4.700480366,Apartment,4,1,Real Bed,strict,TRUE,LA,t,f,5,96,0,2
1871261,3.80666249,Apartment,3,1,Real Bed,flexible,TRUE,LA,t,t,28,100,1,1
1425973,5.298317367,Apartment,3,1.5,Real Bed,moderate,TRUE,NYC,t,f,5,96,1,1
18330069,4.59511985,Apartment,4,1,Real Bed,moderate,FALSE,NYC,t,t,0,,1,2
11416982,5.703782475,Apartment,4,1,Real Bed,flexible,FALSE,NYC,t,f,0,,2,2
11797375,5.043425117,Apartment,3,1,Real Bed,flexible,FALSE,Boston,t,t,0,,1,2
17318442,4.828313737,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,t,17,94,1,2
13496176,3.784189634,Apartment,2,1,Real Bed,moderate,FALSE,Chicago,t,t,30,96,1,1
3766069,4.828313737,House,6,1,Real Bed,moderate,FALSE,LA,t,t,72,91,1,3
16162508,4.543294782,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,t,8,97,1,2
13788581,4.094344562,Apartment,2,1,Airbed,flexible,FALSE,LA,t,t,3,100,1,1
15954151,4.744932128,Apartment,4,1,Real Bed,strict,FALSE,NYC,t,f,8,98,1,1
19143984,6.684611728,Apartment,6,2,Real Bed,strict,TRUE,NYC,t,f,1,100,2,2
19951316,5.416100402,Apartment,2,1,Real Bed,strict,FALSE,SF,t,t,0,,0,1
915372,4.941642423,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,169,96,1,1
15126414,4.382026635,House,2,1,Real Bed,moderate,TRUE,NYC,t,t,0,,1,1
10860537,4.934473933,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,1,80,1,1
688583,3.871201011,Loft,1,1.5,Real Bed,strict,TRUE,NYC,t,t,5,84,1,1
6974249,5.192956851,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,f,2,100,0,1
11529778,3.891820298,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,4,95,1,1
20900569,4.605170186,Apartment,1,1,Real Bed,flexible,FALSE,SF,t,t,0,,1,1
15867847,5.521460918,Apartment,3,1,Real Bed,moderate,FALSE,NYC,t,t,1,100,1,1
3488283,5.703782475,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,f,0,,1,1
18473036,4.317488114,Apartment,1,1,Real Bed,flexible,FALSE,LA,t,f,0,,1,1
4940859,4.48863637,House,2,1,Real Bed,moderate,TRUE,DC,t,t,136,98,1,1
5268918,3.218875825,Apartment,4,1,Real Bed,strict,FALSE,Chicago,t,t,0,,1,4
12968407,3.80666249,Apartment,2,1,Real Bed,strict,TRUE,LA,t,f,2,100,1,1
5672345,5.433722004,Apartment,4,1,Real Bed,strict,FALSE,SF,t,t,2,100,2,1
16490297,5.236441963,Apartment,5,1,Real Bed,strict,TRUE,NYC,t,t,63,91,3,5
16507720,4.49980967,Apartment,2,2.5,Real Bed,flexible,TRUE,LA,t,t,12,97,1,1
20154271,4.17438727,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,t,7,100,1,1
15296005,5.225746674,Apartment,5,2,Real Bed,strict,TRUE,LA,t,t,7,94,2,4
7695442,5.010635294,Apartment,1,1,Real Bed,flexible,FALSE,Boston,t,t,1,100,1,1
15057743,4.248495242,House,2,1,Real Bed,moderate,FALSE,LA,t,t,8,98,1,1
13047673,5.730099783,Apartment,12,2,Real Bed,strict,TRUE,SF,t,t,37,90,2,6
11474629,3.912023005,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,71,98,1,1
12096098,4.317488114,Apartment,2,1,Real Bed,flexible,FALSE,Chicago,t,f,0,,1,1
19700561,4.127134385,Apartment,2,1,Real Bed,flexible,FALSE,LA,t,t,0,,1,1
13107648,4.584967479,Apartment,2,1,Pull-out Sofa,strict,TRUE,LA,t,f,2,100,0,1
13830107,4.605170186,Apartment,2,1,Real Bed,flexible,TRUE,DC,t,f,7,97,1,1
4511482,4.787491743,Apartment,5,1,Real Bed,flexible,TRUE,Chicago,t,t,1,80,3,4
16085382,4.317488114,Apartment,6,1,Real Bed,flexible,TRUE,NYC,t,t,6,97,2,3
13208418,4.394449155,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,93,97,1,1
5927418,4.905274778,House,3,1,Real Bed,strict,TRUE,LA,t,t,17,98,2,2
13170664,4.442651256,Apartment,2,1,Real Bed,strict,FALSE,LA,t,t,148,98,1,1
6278457,4.17438727,House,2,1,Real Bed,flexible,TRUE,LA,t,f,0,,1,1
1476853,5.991464547,House,4,2,Real Bed,flexible,TRUE,Boston,t,t,4,100,2,2
36934,4.49980967,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,1,,1,1
11798646,4.941642423,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,125,86,0,2
20171719,4.770684624,House,2,1,Real Bed,moderate,TRUE,LA,t,t,16,96,1,1
3877951,4.787491743,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,f,0,,0,2
19177794,4.094344562,Apartment,1,1,Real Bed,flexible,TRUE,NYC,t,t,1,100,1,1
13413386,5.438079309,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,t,135,90,1,2
2017012,4.905274778,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,f,21,92,2,2
16570444,3.951243719,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,35,94,1,1
20560763,4.828313737,Apartment,1,1,Real Bed,strict,TRUE,LA,t,t,16,96,1,1
1783301,4.442651256,Apartment,2,1,Real Bed,flexible,FALSE,LA,t,f,0,,1,1
6483459,3.496507561,House,2,1,Real Bed,moderate,TRUE,NYC,t,t,134,93,1,1
6504076,4.990432587,Townhouse,5,2.5,Real Bed,flexible,TRUE,Chicago,t,f,28,95,3,3
17746614,5.298317367,Apartment,4,1.5,Real Bed,flexible,TRUE,NYC,t,t,2,100,4,4
13198842,6.887552572,House,6,3,Real Bed,strict,TRUE,LA,t,t,0,,3,3
3924206,4.369447852,House,2,1,Real Bed,moderate,TRUE,LA,t,t,25,96,1,1
901914,5.857933154,House,8,3.5,Real Bed,flexible,TRUE,Boston,t,t,5,100,3,4
15853705,4.779123493,Apartment,6,2.5,Real Bed,moderate,TRUE,LA,t,f,10,100,2,3
7332255,5.521460918,Apartment,5,1,Real Bed,strict,TRUE,NYC,t,t,7,91,2,3
19674485,5.075173815,Apartment,4,1,Real Bed,flexible,TRUE,LA,t,t,15,95,2,2
15643425,4.248495242,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,f,1,100,0,1
20331804,4.682131227,Apartment,1,1,Real Bed,flexible,FALSE,Boston,t,f,3,100,0,1
19197445,4.787491743,House,6,1,Real Bed,strict,TRUE,NYC,t,t,120,94,0,3
113265,5.043425117,Apartment,6,2,Real Bed,strict,TRUE,LA,t,t,67,95,2,3
17831395,4.882801923,Apartment,2,1,Real Bed,strict,TRUE,Boston,t,t,22,99,1,1
3377936,5.616771098,House,8,2,Real Bed,strict,TRUE,LA,t,t,15,89,4,3
15656329,6.551080335,Apartment,4,2,Real Bed,strict,FALSE,NYC,t,f,0,,1,2
10186477,4.553876892,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,2,100,1,1
17867424,4.605170186,House,2,1,Real Bed,moderate,TRUE,DC,t,t,108,99,1,1
8800374,5.686975356,Apartment,2,1.5,Real Bed,moderate,TRUE,NYC,t,t,14,100,1,1
13463768,4.48863637,House,1,1,Real Bed,moderate,TRUE,NYC,t,f,0,,0,1
2387068,4.17438727,House,2,1,Real Bed,moderate,TRUE,LA,t,f,19,92,1,1
5997689,5.187385806,Apartment,7,2,Real Bed,moderate,TRUE,LA,t,t,93,86,2,5
1453377,3.688879454,Apartment,3,1,Real Bed,moderate,FALSE,NYC,t,t,4,100,1,1
12093704,3.555348061,House,1,0.5,Pull-out Sofa,flexible,FALSE,LA,t,f,2,60,1,1
4014767,4.290459441,Apartment,2,1,Real Bed,flexible,FALSE,SF,t,t,1,100,1,1
13461289,3.951243719,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,50,100,1,1
16208678,5.220355825,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,0,,0,1
3478866,4.248495242,House,1,1,Real Bed,flexible,TRUE,LA,t,f,1,80,1,1
10900864,5.129898715,Apartment,3,1,Real Bed,strict,TRUE,DC,t,t,0,,1,1
10833987,5.164785974,Apartment,3,1,Real Bed,flexible,TRUE,SF,t,t,3,93,1,2
5077782,5.056245805,Apartment,4,1,Real Bed,flexible,TRUE,Chicago,t,t,0,,1,1
17898421,5.38907173,Apartment,2,1,Real Bed,moderate,TRUE,Boston,t,t,5,92,1,1
16255259,3.912023005,Apartment,2,2,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
19336730,4.442651256,Townhouse,2,1,Real Bed,moderate,FALSE,DC,t,t,0,,1,1
7030296,4.828313737,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,t,2,100,1,1
14357405,6.371611847,Apartment,6,2,Real Bed,strict,TRUE,SF,t,t,27,99,3,4
19265801,4.605170186,Apartment,4,1,Real Bed,strict,TRUE,DC,t,t,47,94,1,2
1966995,4.605170186,Apartment,3,1,Real Bed,strict,TRUE,LA,t,f,19,94,1,1
17268003,4.382026635,Apartment,1,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
3040394,4.442651256,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,4,100,1,1
13078233,5.298317367,Apartment,3,1,Real Bed,flexible,TRUE,DC,t,f,0,,1,1
1340649,5.272999559,Townhouse,4,1,Real Bed,moderate,TRUE,NYC,t,t,22,100,2,2
15828400,4.248495242,Apartment,3,1,Real Bed,flexible,TRUE,NYC,t,f,15,96,2,2
17074689,4.605170186,House,1,1.5,Real Bed,moderate,FALSE,LA,t,t,0,,1,1
4527553,4.787491743,Apartment,4,1,Real Bed,strict,TRUE,Chicago,t,t,123,98,2,2
13897860,5.940171253,House,6,2,Real Bed,strict,TRUE,LA,t,t,0,,3,2
3563655,5.416100402,House,7,2,Real Bed,strict,TRUE,LA,t,t,18,97,3,4
14714030,5.272999559,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,5,92,1,2
9859856,5.521460918,Apartment,4,1,Real Bed,flexible,TRUE,NYC,t,f,5,100,1,2
20618037,3.258096538,House,1,2,Real Bed,strict,TRUE,LA,t,f,44,97,1,1
16616297,4.59511985,House,1,1,Real Bed,strict,TRUE,DC,t,f,32,91,1,1
19114447,5.768320996,Apartment,8,2,Real Bed,super_strict_30,TRUE,Chicago,t,t,39,99,4,4
3861771,4.317488114,Apartment,4,1,Real Bed,flexible,TRUE,NYC,t,t,8,96,1,1
21134688,4.007333185,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,t,7,89,1,1
10212839,4.59511985,Townhouse,3,1,Real Bed,strict,TRUE,NYC,t,t,67,92,0,2
4129365,4.094344562,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,1,100,1,1
840986,4.49980967,Loft,2,1,Real Bed,moderate,TRUE,LA,t,t,5,100,0,2
3967690,5.068904202,Apartment,4,2,Real Bed,moderate,TRUE,Chicago,t,f,1,100,2,2
12107055,4.007333185,Apartment,2,1,Real Bed,moderate,TRUE,LA,t,f,43,93,1,2
6338166,5.056245805,Apartment,2,1,Real Bed,moderate,TRUE,Boston,t,t,21,92,1,1
19221317,4.317488114,House,4,1,Real Bed,flexible,FALSE,LA,t,f,0,,1,2
10677426,5.33753808,Apartment,2,1,Real Bed,flexible,FALSE,SF,t,t,1,100,1,1
6975905,5.043425117,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,7,94,2,2
16141655,4.248495242,Apartment,2,1,Real Bed,flexible,FALSE,Chicago,t,t,77,91,1,1
3732219,3.295836866,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,t,9,93,1,1
9299397,5.484796933,House,1,2,Real Bed,flexible,FALSE,LA,t,t,0,,1,1
5396701,4.49980967,Apartment,2,1,Real Bed,strict,FALSE,Boston,t,f,9,98,1,2
6020044,4.248495242,House,2,1,Real Bed,flexible,TRUE,LA,t,t,78,97,1,1
10834294,4.976733742,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,6,85,1,2
8652653,4.605170186,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,41,86,1,1
8761451,5.247024072,Apartment,4,1,Real Bed,strict,TRUE,Boston,t,t,33,99,1,2
4164410,4.204692619,House,2,1,Real Bed,flexible,FALSE,LA,t,f,102,92,1,1
4294640,5.003946306,Loft,3,1,Real Bed,strict,TRUE,LA,t,t,13,89,0,1
