student_id,age,programme_level,nationality_group,boarding_status,attendance_rate,assessment_completion_rate,current_grade,lms_engagement_score,wellbeing_flag,safeguarding_flag,intervention_count,guardian_contact_complete,record_completeness_score,access_review_overdue_flag,academic_risk_level
STU008549,18,A-Level,International,Homestay,0.861,0.898,92.8,0.908,False,False,0,True,0.861,False,Low
STU008550,14,GCSE,International,Day,0.768,0.73,77.0,0.714,False,False,6,True,0.913,True,Medium
STU008551,19,EAP,International,Day,0.727,0.644,67.4,0.652,True,False,4,True,0.851,False,High
STU008552,16,GCSE,EU,Day,0.894,0.887,91.6,0.721,False,False,1,True,0.837,True,Low
STU008553,17,A-Level,UK,Day,0.805,0.777,74.7,0.66,True,False,1,True,0.866,False,Medium
STU008554,17,A-Level,UK,Day,0.817,0.707,77.7,0.685,False,False,0,True,0.857,False,Medium
STU008555,17,A-Level,EU,Boarding,0.848,0.622,64.4,0.935,False,True,2,True,0.723,False,High
STU008556,18,A-Level,UK,Day,0.855,0.532,64.0,0.576,True,False,1,True,0.631,False,High
STU008557,14,GCSE,EU,Day,0.99,0.714,76.8,0.715,False,False,4,True,0.956,False,Low
STU008558,17,A-Level,EU,Day,0.852,0.679,77.6,0.514,False,False,0,True,0.82,False,Medium
STU008559,18,Foundation,International,Day,0.928,0.932,91.5,0.919,False,False,1,True,0.739,False,Low
STU008560,19,Foundation,UK,Boarding,1.0,0.957,93.8,0.871,False,False,1,True,0.971,False,Low
STU008561,16,GCSE,UK,Day,0.953,0.843,84.9,0.967,False,False,1,True,0.9,False,Low
STU008562,18,Foundation,International,Day,0.846,0.708,71.8,0.684,False,False,0,True,1.0,True,Medium
STU008563,16,A-Level,UK,Homestay,0.907,0.764,79.7,0.663,False,False,1,True,0.946,False,Medium
STU008564,18,Foundation,International,Boarding,0.854,0.642,76.2,0.565,True,False,1,True,0.769,False,High
STU008565,16,A-Level,EU,Boarding,0.945,0.818,76.7,0.83,False,False,1,True,0.763,False,Low
STU008566,18,A-Level,International,Boarding,0.865,0.902,72.1,0.645,True,False,3,True,0.713,False,Medium
STU008567,18,EAP,International,Boarding,0.934,0.888,99.2,0.856,False,False,0,True,0.886,False,Low
STU008568,19,Foundation,UK,Day,0.971,0.756,73.5,0.766,False,False,0,True,0.883,True,Low
STU008569,17,A-Level,International,Day,0.826,0.829,89.7,0.895,False,False,0,True,0.834,False,Low
STU008570,17,A-Level,UK,Boarding,0.808,0.775,67.3,0.865,False,False,0,True,0.882,False,Medium
STU008571,16,A-Level,UK,Day,0.943,0.816,78.0,0.785,False,False,0,True,0.798,False,Low
STU008572,17,A-Level,International,Day,0.889,0.78,87.1,0.877,False,False,1,True,0.799,True,Low
STU008573,16,A-Level,International,Day,0.96,0.771,77.4,0.766,False,False,1,True,0.89,False,Low
STU008574,17,A-Level,EU,Day,0.976,0.698,76.9,0.784,False,False,2,True,0.725,True,Medium
STU008575,17,Foundation,UK,Homestay,0.77,0.614,54.2,0.467,False,False,3,True,0.806,True,High
STU008576,15,GCSE,International,Day,0.841,0.788,72.1,0.769,False,False,1,True,0.806,True,Medium
STU008577,17,A-Level,UK,Day,0.891,0.756,67.7,0.754,False,False,1,True,0.748,True,Medium
STU008578,15,GCSE,International,Boarding,0.828,0.868,72.3,0.808,False,False,2,True,0.835,False,Low
STU008579,16,A-Level,International,Boarding,0.867,0.817,86.1,0.826,False,False,2,True,0.843,True,Low
STU008580,15,GCSE,UK,Boarding,0.761,0.617,54.1,0.553,True,False,3,True,0.848,False,High
STU008581,17,A-Level,UK,Day,0.792,0.676,70.8,0.644,True,False,2,True,0.77,False,High
STU008582,18,Foundation,UK,Day,0.832,0.751,75.1,0.697,False,False,1,True,0.937,False,Medium
STU008583,17,Foundation,International,Boarding,0.872,0.805,71.2,0.866,True,False,1,True,0.92,False,Medium
STU008584,16,GCSE,International,Day,0.963,0.803,77.0,0.952,False,False,0,True,0.756,False,Low
STU008585,17,A-Level,EU,Day,0.929,0.953,91.4,0.864,False,False,0,True,0.904,False,Low
STU008586,16,A-Level,EU,Homestay,1.0,0.842,92.9,1.0,False,False,2,True,0.837,False,Low
STU008587,18,Foundation,International,Day,0.966,0.959,97.0,0.877,False,False,1,True,0.932,False,Low
STU008588,18,Foundation,EU,Day,0.963,0.839,80.6,0.696,False,False,1,True,0.787,False,Low
STU008589,17,A-Level,International,Day,0.894,0.693,70.4,0.586,False,False,2,True,0.726,True,Medium
STU008590,16,A-Level,UK,Day,0.879,0.781,64.0,0.635,False,False,1,True,0.732,False,Medium
STU008591,17,Foundation,International,Day,0.989,0.83,83.4,0.771,False,False,3,True,0.906,False,Low
STU008592,14,GCSE,International,Day,0.882,0.834,68.9,0.646,False,False,0,True,0.8,False,Medium
STU008593,17,A-Level,UK,Day,0.85,0.672,67.6,0.709,True,False,4,True,0.701,False,High
STU008594,18,EAP,International,Day,0.888,0.809,78.1,0.778,False,False,0,True,0.95,False,Low
STU008595,18,Foundation,EU,Day,0.938,0.787,74.5,0.811,False,False,0,True,0.862,False,Low
STU008596,18,A-Level,UK,Boarding,0.962,0.855,97.4,1.0,False,False,1,True,0.882,True,Low
STU008597,16,A-Level,UK,Boarding,0.975,0.887,100.0,0.894,False,False,0,True,0.656,False,Low
STU008598,16,A-Level,International,Day,0.879,0.918,93.7,0.778,False,False,0,True,0.904,True,Low
STU008599,17,A-Level,International,Homestay,0.913,0.905,95.9,0.888,False,False,0,True,0.901,False,Low
STU008600,17,A-Level,International,Boarding,0.923,0.771,81.6,0.669,False,False,0,True,0.937,False,Medium
STU008601,17,A-Level,International,Boarding,1.0,0.82,88.9,0.698,False,False,2,True,0.955,False,Low
STU008602,18,Foundation,UK,Day,0.734,0.571,72.3,0.795,True,False,2,True,0.793,False,High
STU008603,17,Foundation,UK,Homestay,0.901,0.751,76.3,0.785,False,False,1,True,0.69,False,Medium
STU008604,15,GCSE,UK,Homestay,0.82,0.611,76.4,0.658,True,False,3,True,0.725,False,High
STU008605,17,A-Level,International,Day,0.863,0.741,70.7,0.601,False,False,0,True,0.883,False,Medium
STU008606,17,A-Level,International,Boarding,0.84,0.825,86.1,0.671,False,False,1,True,0.844,True,Low
STU008607,18,A-Level,UK,Boarding,0.938,0.799,86.5,0.723,False,False,0,True,0.828,False,Low
STU008608,14,GCSE,International,Day,0.728,0.685,68.3,0.6,False,False,1,True,0.881,False,High
STU008609,18,A-Level,EU,Day,0.815,0.801,68.7,0.926,True,False,0,True,0.74,True,Medium
STU008610,18,Foundation,UK,Day,0.772,0.852,88.2,0.982,False,False,0,True,0.817,False,Low
STU008611,18,A-Level,EU,Day,0.852,0.832,75.4,0.87,False,False,0,True,0.832,True,Low
STU008612,17,EAP,International,Day,0.885,0.853,85.4,0.81,False,False,1,True,1.0,False,Low
STU008613,18,EAP,UK,Boarding,0.872,0.724,78.9,0.722,False,False,0,True,0.661,False,Medium
STU008614,15,GCSE,International,Boarding,0.908,0.825,76.8,0.614,False,True,2,False,0.846,False,Medium
STU008615,16,GCSE,UK,Homestay,0.987,0.785,84.7,0.815,False,False,2,True,0.741,False,Low
STU008616,18,EAP,UK,Boarding,0.974,0.752,79.1,0.957,True,False,0,True,0.807,False,Low
STU008617,18,EAP,UK,Day,0.899,0.879,78.9,0.898,False,False,0,True,0.892,False,Low
STU008618,16,GCSE,International,Day,0.981,0.849,87.9,0.784,False,False,0,True,0.875,True,Low
STU008619,15,GCSE,UK,Homestay,1.0,0.868,100.0,0.86,False,False,0,True,0.832,False,Low
STU008620,14,GCSE,International,Day,0.867,0.746,84.0,0.718,False,False,1,True,0.933,False,Medium
STU008621,18,EAP,EU,Boarding,0.986,0.921,91.7,0.811,False,False,0,False,0.712,False,Low
STU008622,15,GCSE,EU,Day,0.748,0.587,62.9,0.545,False,False,1,True,0.758,True,High
STU008623,17,A-Level,International,Day,0.921,0.724,97.4,0.725,False,False,0,True,0.861,False,Low
STU008624,18,Foundation,UK,Day,1.0,0.938,92.6,0.866,False,False,1,True,0.814,True,Low
STU008625,16,GCSE,International,Day,0.907,0.847,82.7,0.688,False,False,0,False,0.719,True,Medium
STU008626,17,A-Level,UK,Boarding,0.814,0.587,69.1,0.541,True,False,0,False,0.718,True,High
STU008627,16,A-Level,International,Boarding,0.886,0.905,76.1,0.763,False,False,0,True,0.874,False,Low
STU008628,18,Foundation,International,Day,1.0,0.875,88.5,0.866,False,False,0,True,0.793,False,Low
STU008629,18,A-Level,International,Homestay,0.789,0.691,78.3,0.661,False,False,2,True,0.8,False,Medium
STU008630,17,A-Level,UK,Day,0.873,0.803,79.8,0.74,False,False,1,True,0.64,True,Medium
STU008631,18,A-Level,International,Day,0.895,0.613,52.7,0.403,True,False,1,True,0.801,False,High
STU008632,15,GCSE,UK,Homestay,0.922,0.913,90.8,0.834,False,False,0,True,0.885,False,Low
STU008633,15,GCSE,UK,Day,0.983,1.0,87.4,0.807,False,False,1,True,0.876,False,Low
STU008634,17,A-Level,UK,Homestay,0.948,0.823,94.1,0.946,False,False,0,True,0.722,True,Low
STU008635,17,A-Level,UK,Homestay,0.867,0.747,76.7,0.715,False,False,2,True,0.822,True,Medium
STU008636,18,Foundation,International,Day,0.941,0.852,79.3,0.891,False,False,1,True,0.894,True,Low
STU008637,18,Foundation,International,Day,0.808,0.972,86.6,0.885,False,False,0,True,0.905,False,Low
STU008638,17,A-Level,UK,Day,0.759,0.585,69.9,0.694,False,False,0,True,0.833,False,High
STU008639,18,A-Level,International,Day,0.857,0.783,85.6,0.777,False,False,0,True,0.826,True,Low
STU008640,18,A-Level,UK,Boarding,0.906,0.86,85.6,0.775,False,False,0,True,0.729,True,Low
STU008641,19,Foundation,International,Day,0.843,0.793,70.0,0.568,False,False,1,True,0.732,False,Medium
STU008642,18,A-Level,International,Day,0.912,0.807,85.5,0.807,False,False,1,True,0.909,False,Low
STU008643,17,A-Level,International,Boarding,0.904,0.866,86.6,0.644,False,False,0,True,0.927,False,Low
STU008644,17,A-Level,UK,Boarding,0.721,0.528,53.6,0.517,True,False,4,True,0.675,False,High
STU008645,18,A-Level,International,Boarding,0.819,0.703,71.7,0.733,True,False,0,True,0.784,False,High
STU008646,17,A-Level,UK,Boarding,0.966,0.769,76.6,0.94,False,False,2,True,0.866,False,Low
STU008647,16,A-Level,International,Boarding,0.934,0.932,97.0,0.864,False,False,1,True,0.867,True,Low
STU008648,15,GCSE,EU,Homestay,0.851,0.724,84.2,0.783,False,False,0,True,0.878,True,Medium
STU008649,17,Foundation,International,Day,0.943,0.846,81.1,0.845,False,False,2,True,0.851,False,Low
STU008650,15,GCSE,UK,Boarding,0.971,0.935,81.0,0.83,True,False,4,False,0.606,False,Low
STU008651,15,GCSE,EU,Day,0.87,0.784,81.6,0.924,False,False,1,True,0.898,False,Low
STU008652,17,A-Level,EU,Homestay,0.893,0.826,74.1,0.641,True,False,0,True,0.872,False,Medium
STU008653,16,GCSE,International,Day,0.941,0.883,80.9,0.688,False,False,2,True,0.765,False,Low
STU008654,17,A-Level,International,Homestay,0.867,0.812,80.6,0.828,False,False,0,True,0.932,False,Low
STU008655,17,A-Level,International,Boarding,0.821,0.671,62.5,0.515,False,False,5,True,0.523,False,High
STU008656,17,A-Level,International,Boarding,1.0,0.817,76.0,0.788,False,False,1,True,0.8,False,Low
STU008657,18,A-Level,UK,Day,0.937,0.835,70.9,0.803,False,True,3,False,0.796,False,Medium
STU008658,16,GCSE,International,Day,0.881,0.709,76.7,0.661,False,False,1,True,0.982,False,Medium
STU008659,15,GCSE,UK,Boarding,0.932,0.793,78.9,0.46,True,False,3,True,0.853,False,Medium
STU008660,19,Foundation,International,Day,0.939,0.921,100.0,0.969,False,False,0,True,0.892,True,Low
STU008661,16,A-Level,International,Homestay,0.945,0.888,90.8,0.703,False,True,3,True,0.847,False,Low
STU008662,18,A-Level,UK,Boarding,0.775,0.646,64.5,0.632,False,False,2,True,0.796,False,High
STU008663,15,GCSE,International,Homestay,0.871,0.953,94.7,0.882,False,False,0,True,0.894,False,Low
STU008664,17,A-Level,International,Day,1.0,0.798,78.0,0.446,False,False,0,True,0.837,True,Medium
STU008665,16,A-Level,EU,Day,1.0,0.98,96.1,0.981,False,False,0,True,0.911,False,Low
STU008666,17,A-Level,UK,Boarding,0.873,0.941,99.3,1.0,False,False,1,True,0.785,False,Low
STU008667,18,Foundation,UK,Day,0.871,0.763,85.6,0.665,False,False,0,True,0.87,False,Medium
STU008668,16,GCSE,International,Homestay,0.948,0.865,78.0,0.698,False,False,0,True,0.732,False,Low
STU008669,18,A-Level,UK,Boarding,0.924,0.907,83.0,0.824,False,False,1,True,0.751,False,Low
STU008670,19,Foundation,EU,Day,0.937,0.902,84.9,0.832,False,False,1,True,0.871,True,Low
STU008671,17,EAP,UK,Boarding,0.749,0.828,80.2,0.855,False,False,1,True,0.772,False,Medium
STU008672,16,GCSE,UK,Boarding,0.883,0.828,84.0,0.787,False,False,4,False,0.764,False,Low
STU008673,17,A-Level,International,Boarding,0.956,0.76,93.2,0.88,False,False,1,True,0.674,False,Low
STU008674,16,GCSE,UK,Boarding,0.735,0.819,80.2,1.0,False,False,2,True,0.716,True,Medium
STU008675,14,GCSE,International,Day,0.787,0.587,63.6,0.493,False,False,2,True,0.817,False,High
STU008676,17,A-Level,EU,Day,0.776,0.687,76.7,0.86,False,False,1,True,0.673,False,Medium
STU008677,16,GCSE,EU,Boarding,0.894,0.851,77.0,0.885,True,False,2,True,0.792,False,Medium
STU008678,19,Foundation,UK,Day,0.835,0.857,88.6,0.624,False,False,0,True,0.845,True,Low
STU008679,17,A-Level,International,Boarding,0.816,0.535,59.8,0.621,False,False,4,True,0.823,False,High
STU008680,16,GCSE,UK,Boarding,0.831,0.66,54.4,0.738,True,False,6,True,0.749,False,High
STU008681,14,GCSE,EU,Homestay,0.813,0.683,64.7,0.546,False,False,5,False,0.667,True,High
STU008682,18,Foundation,UK,Homestay,0.887,0.769,61.0,0.684,True,False,3,True,0.857,False,Medium
STU008683,15,GCSE,UK,Boarding,1.0,0.848,87.4,0.809,False,False,0,True,0.698,False,Low
STU008684,16,A-Level,International,Day,0.874,0.801,68.9,0.661,False,False,1,True,0.92,False,Medium
STU008685,16,A-Level,International,Day,0.764,0.809,90.0,0.666,False,False,0,True,0.892,False,Medium
STU008686,16,A-Level,UK,Day,0.868,0.767,77.7,0.637,False,False,1,True,0.805,True,Medium
STU008687,17,A-Level,EU,Day,0.934,0.816,77.5,0.657,False,False,0,True,0.916,False,Low
STU008688,14,GCSE,International,Boarding,0.821,0.61,54.8,0.729,True,True,5,True,0.745,False,High
STU008689,15,GCSE,UK,Homestay,0.959,0.652,78.4,0.749,False,False,4,True,0.951,False,Medium
STU008690,15,GCSE,UK,Day,0.858,0.731,88.9,0.731,False,False,4,True,0.931,False,Medium
STU008691,17,A-Level,UK,Day,0.88,0.833,68.6,0.831,False,False,0,True,0.828,False,Low
STU008692,17,A-Level,UK,Boarding,0.728,0.727,78.3,0.7,False,False,1,True,0.761,True,Medium
STU008693,17,A-Level,UK,Homestay,0.943,0.836,76.0,0.734,False,False,0,False,0.828,False,Low
STU008694,15,GCSE,UK,Day,0.808,0.653,78.4,0.588,False,False,2,True,0.79,False,Medium
STU008695,17,A-Level,EU,Day,0.914,0.865,78.1,0.815,False,False,0,True,0.825,False,Low
STU008696,17,A-Level,UK,Homestay,0.839,0.86,94.8,0.967,False,False,1,True,0.775,False,Low
STU008697,19,EAP,International,Day,0.894,0.874,89.1,0.908,False,False,0,True,1.0,False,Low
STU008698,17,A-Level,International,Boarding,0.967,0.79,71.6,0.605,False,False,0,True,0.76,False,Medium
STU008699,17,A-Level,International,Boarding,0.869,0.645,63.4,0.498,False,False,0,True,0.866,False,High
STU008700,17,A-Level,International,Day,0.848,0.707,72.5,0.643,False,False,2,True,0.98,False,Medium
STU008701,17,EAP,UK,Day,0.9,0.906,73.5,0.621,False,False,0,True,0.81,False,Medium
STU008702,19,Foundation,UK,Homestay,0.855,0.79,64.8,0.611,False,False,0,True,0.848,False,Medium
STU008703,17,A-Level,International,Day,0.834,0.632,76.4,0.44,False,False,0,False,0.52,True,High
STU008704,15,GCSE,UK,Day,1.0,0.882,72.4,0.808,False,False,0,True,0.734,True,Low
STU008705,16,A-Level,UK,Boarding,0.77,0.643,79.9,0.558,False,False,1,True,0.959,False,Medium
STU008706,17,A-Level,EU,Day,0.946,0.793,75.9,0.635,False,False,0,True,0.714,True,Medium
STU008707,18,Foundation,UK,Boarding,0.891,0.795,81.9,0.701,False,False,0,True,0.842,True,Low
STU008708,18,A-Level,International,Homestay,0.842,0.689,89.6,0.652,False,False,2,False,0.774,False,Medium
STU008709,16,GCSE,International,Homestay,0.924,0.831,85.7,0.714,False,False,0,False,0.676,False,Low
STU008710,18,Foundation,International,Day,0.902,0.769,72.2,0.618,False,False,0,False,0.678,True,Medium
STU008711,19,Foundation,International,Day,0.992,0.881,100.0,0.945,False,False,1,False,0.849,True,Low
STU008712,17,A-Level,UK,Day,0.821,0.836,66.2,0.753,False,False,3,True,0.759,False,Medium
STU008713,18,A-Level,International,Homestay,0.864,0.754,80.0,0.788,False,False,1,True,0.821,False,Medium
STU008714,18,A-Level,UK,Day,0.971,0.753,89.1,0.734,False,False,1,False,0.676,False,Low
STU008715,17,Foundation,International,Day,0.886,0.926,83.0,0.907,False,False,1,True,0.789,False,Low
STU008716,18,Foundation,UK,Homestay,0.938,0.791,75.4,0.861,False,False,1,True,1.0,False,Low
STU008717,17,A-Level,International,Boarding,0.985,0.913,78.0,0.816,False,False,1,True,0.729,False,Low
STU008718,16,A-Level,International,Day,0.908,0.962,81.5,0.841,True,False,1,True,1.0,True,Low
STU008719,18,Foundation,UK,Day,0.857,0.799,61.6,0.565,False,False,1,True,0.741,True,High
STU008720,18,A-Level,UK,Boarding,0.841,0.684,56.6,0.713,True,False,1,True,0.643,True,High
STU008721,18,A-Level,UK,Boarding,0.94,0.711,69.4,0.672,True,False,1,True,0.794,False,Medium
STU008722,19,Foundation,UK,Boarding,0.911,0.867,78.3,0.703,False,False,0,False,0.637,False,Medium
STU008723,16,GCSE,UK,Day,0.886,0.847,84.6,0.824,False,False,0,True,0.904,False,Low
STU008724,18,A-Level,International,Day,0.927,0.759,80.4,0.932,False,False,5,True,0.907,False,Low
STU008725,17,Foundation,EU,Boarding,0.81,0.876,77.9,0.897,False,False,1,True,0.751,False,Low
STU008726,18,Foundation,EU,Homestay,0.883,0.791,88.6,0.778,False,False,0,False,0.611,False,Low
STU008727,16,A-Level,International,Day,0.839,0.763,74.5,0.689,False,True,2,True,0.87,False,Medium
STU008728,14,GCSE,UK,Day,0.828,0.765,87.2,0.811,True,False,2,True,0.806,False,Medium
STU008729,16,A-Level,UK,Boarding,0.872,0.769,76.0,0.625,False,False,2,True,0.782,False,Medium
STU008730,17,A-Level,International,Boarding,0.878,1.0,77.5,0.949,False,False,0,True,0.81,False,Low
STU008731,16,GCSE,International,Day,0.892,0.9,76.8,0.685,False,False,1,True,0.874,False,Low
STU008732,19,Foundation,UK,Boarding,1.0,0.763,74.4,0.824,False,False,0,True,0.896,False,Low
STU008733,17,A-Level,UK,Homestay,0.687,0.634,63.8,0.554,True,False,3,True,0.763,False,High
STU008734,18,A-Level,UK,Boarding,0.949,0.714,80.3,0.781,False,False,0,True,0.893,False,Low
STU008735,17,A-Level,UK,Day,0.866,0.848,65.1,0.63,False,True,0,True,0.82,False,Medium
STU008736,19,EAP,UK,Homestay,0.896,0.897,81.4,0.758,False,False,0,True,0.788,True,Low
STU008737,17,A-Level,International,Day,0.872,0.739,80.7,0.761,False,False,0,True,0.879,False,Medium
STU008738,15,GCSE,International,Day,0.935,0.805,73.9,0.738,False,False,2,True,0.835,False,Low
STU008739,16,GCSE,UK,Boarding,0.967,0.791,98.9,0.466,False,False,2,True,0.751,True,Low
STU008740,17,A-Level,EU,Boarding,0.767,0.828,78.4,0.992,False,False,2,True,1.0,False,Low
STU008741,17,A-Level,UK,Homestay,1.0,0.901,88.5,0.99,False,False,0,True,0.941,False,Low
STU008742,17,A-Level,EU,Day,0.91,0.761,72.0,0.62,False,False,0,True,0.89,False,Medium
STU008743,17,A-Level,International,Day,0.908,0.894,72.1,0.684,False,False,0,False,0.908,False,Low
STU008744,16,GCSE,International,Homestay,0.726,0.505,55.5,0.587,True,False,3,True,0.727,False,High
STU008745,16,A-Level,UK,Day,0.83,0.676,67.3,0.772,True,False,0,True,0.776,False,High
STU008746,18,A-Level,UK,Day,0.921,0.74,78.9,0.787,True,False,3,True,0.773,True,Medium
STU008747,14,GCSE,International,Boarding,0.905,0.898,81.1,0.605,False,False,1,True,0.937,False,Low
STU008748,15,GCSE,UK,Homestay,0.88,0.961,75.2,0.975,True,False,2,False,0.753,False,Low
STU008749,14,GCSE,UK,Boarding,0.868,0.689,77.7,0.673,False,False,0,True,0.802,False,Medium
STU008750,16,GCSE,UK,Day,1.0,0.941,91.7,0.997,False,False,1,True,0.765,False,Low
STU008751,16,A-Level,EU,Boarding,0.889,0.841,88.2,0.678,False,False,0,True,0.768,True,Low
STU008752,15,GCSE,UK,Homestay,0.979,0.965,100.0,0.897,False,False,0,True,0.794,False,Low
STU008753,17,A-Level,International,Homestay,0.869,0.817,81.4,0.786,False,True,1,True,0.858,False,Medium
STU008754,14,GCSE,UK,Day,0.924,0.776,82.8,0.643,False,False,0,True,0.867,True,Medium
STU008755,18,EAP,UK,Homestay,0.925,1.0,83.7,0.887,False,False,0,True,0.9,False,Low
STU008756,18,Foundation,International,Homestay,0.965,0.858,83.9,0.836,False,False,1,True,0.846,False,Low
STU008757,14,GCSE,UK,Boarding,0.952,0.749,64.5,0.869,False,False,0,True,0.745,True,Medium
STU008758,17,A-Level,EU,Boarding,0.867,0.762,72.8,0.647,False,False,0,False,0.776,True,Medium
STU008759,15,GCSE,EU,Day,0.981,0.87,87.9,0.761,False,False,0,True,0.861,True,Low
STU008760,17,A-Level,EU,Boarding,0.831,0.794,90.6,0.821,False,False,2,False,0.722,False,Low
STU008761,14,GCSE,International,Boarding,0.817,0.559,64.0,0.478,False,False,3,True,0.687,True,High
STU008762,16,A-Level,UK,Day,0.88,0.769,74.0,0.607,False,False,0,True,0.891,False,Medium
STU008763,17,A-Level,International,Day,0.928,0.749,76.6,0.772,False,False,1,True,0.822,False,Low
STU008764,18,Foundation,International,Day,0.795,0.705,65.3,0.731,True,False,0,True,0.796,True,High
STU008765,16,GCSE,UK,Homestay,0.895,0.753,71.2,0.721,False,False,2,True,0.859,False,Medium
STU008766,19,Foundation,UK,Boarding,0.803,0.876,75.3,0.837,False,False,0,True,0.975,True,Low
STU008767,18,Foundation,UK,Day,0.881,0.677,84.9,0.764,False,False,1,True,0.876,True,Medium
STU008768,15,GCSE,UK,Homestay,0.968,0.798,82.8,0.888,False,False,1,True,0.636,False,Low
STU008769,17,A-Level,EU,Boarding,0.841,0.791,70.6,0.767,False,False,0,True,0.901,False,Medium
STU008770,16,GCSE,UK,Homestay,0.814,0.692,64.0,0.562,False,False,3,True,0.917,False,High
STU008771,17,A-Level,International,Day,0.927,0.813,68.1,0.786,False,False,1,True,1.0,False,Low
STU008772,17,A-Level,UK,Boarding,0.845,0.796,75.5,0.721,False,False,0,True,0.852,False,Medium
STU008773,17,A-Level,UK,Boarding,0.988,0.811,70.9,0.692,True,True,1,True,0.704,False,High
STU008774,17,A-Level,UK,Day,0.913,0.814,78.9,0.579,False,False,1,False,0.766,True,Medium
STU008775,17,EAP,UK,Day,0.972,0.828,86.9,0.696,False,False,0,True,0.763,True,Low
STU008776,15,GCSE,International,Day,0.808,0.84,70.4,0.592,False,False,0,True,0.852,False,Medium
STU008777,17,EAP,International,Boarding,0.932,0.811,83.1,0.946,False,False,1,True,0.942,True,Low
STU008778,16,GCSE,UK,Day,0.83,0.868,86.1,0.664,False,False,1,False,0.513,False,Medium
STU008779,19,Foundation,International,Day,0.829,0.795,67.2,0.878,True,True,2,True,0.723,False,High
STU008780,18,A-Level,International,Day,0.847,0.579,60.8,0.609,False,False,0,True,0.833,False,High
STU008781,15,GCSE,International,Day,0.935,0.544,70.7,0.624,True,False,0,True,0.586,False,High
STU008782,17,Foundation,International,Homestay,0.922,0.761,87.0,0.728,False,False,1,True,0.757,False,Low
STU008783,16,A-Level,International,Day,0.875,0.782,82.0,0.666,True,False,0,True,1.0,False,Medium
STU008784,17,A-Level,EU,Boarding,0.995,0.951,83.4,0.827,False,False,0,True,0.884,False,Low
STU008785,18,A-Level,UK,Day,0.845,0.665,64.3,0.784,True,False,3,True,0.755,True,High
STU008786,17,A-Level,UK,Day,0.909,0.751,74.2,0.858,True,False,1,True,0.85,False,Medium
STU008787,16,A-Level,EU,Homestay,1.0,0.861,80.6,0.536,False,False,1,True,0.846,True,Low
STU008788,19,Foundation,International,Homestay,0.91,0.783,84.1,1.0,False,False,0,True,1.0,False,Low
STU008789,16,GCSE,EU,Day,0.853,0.601,62.3,0.543,True,False,4,True,0.882,False,High
STU008790,17,A-Level,International,Day,0.967,0.907,93.9,0.797,False,False,2,True,0.807,True,Low
STU008791,18,Foundation,UK,Day,1.0,0.867,97.4,0.945,False,False,1,True,0.773,False,Low
STU008792,16,GCSE,International,Day,0.909,0.862,73.7,0.816,False,False,0,False,0.736,True,Low
STU008793,15,GCSE,International,Boarding,0.855,0.802,74.0,0.849,False,False,0,True,0.744,False,Medium
STU008794,19,Foundation,International,Day,0.961,0.859,84.9,0.934,False,False,0,True,0.891,True,Low
STU008795,16,A-Level,International,Boarding,0.94,0.775,80.8,0.823,False,False,0,True,0.986,False,Low
STU008796,17,A-Level,UK,Boarding,0.96,0.837,88.2,0.872,False,False,0,True,0.895,False,Low
STU008797,15,GCSE,UK,Day,0.949,0.954,80.6,0.608,False,False,2,True,0.831,False,Low
STU008798,18,A-Level,International,Boarding,0.914,0.731,75.5,0.676,False,False,2,True,0.946,False,Medium
STU008799,16,GCSE,UK,Homestay,0.884,0.758,55.3,0.611,False,True,2,True,0.891,True,High
STU008800,18,A-Level,EU,Boarding,0.949,0.759,83.9,0.493,False,False,2,True,0.716,True,Medium
STU008801,18,Foundation,UK,Homestay,0.799,0.925,66.4,0.627,False,False,1,True,0.848,True,Medium
STU008802,18,A-Level,UK,Boarding,0.993,0.94,72.6,0.673,False,False,1,True,0.803,True,Low
STU008803,17,A-Level,International,Boarding,0.931,0.647,63.4,0.657,False,False,0,True,0.814,False,Medium
STU008804,17,EAP,International,Homestay,0.841,0.869,76.4,0.858,False,False,0,True,0.794,False,Low
STU008805,17,A-Level,International,Boarding,0.913,0.841,87.2,0.669,False,False,0,True,0.942,False,Low
STU008806,19,Foundation,UK,Boarding,0.992,1.0,98.6,0.928,False,False,3,True,0.784,False,Low
STU008807,18,A-Level,EU,Day,0.92,0.625,68.3,0.576,False,False,1,True,0.697,False,High
STU008808,18,Foundation,International,Homestay,0.796,0.653,56.4,0.616,True,False,0,True,0.737,False,High
STU008809,14,GCSE,International,Day,0.811,0.695,75.1,0.648,False,False,1,True,0.563,False,Medium
STU008810,16,GCSE,International,Day,1.0,0.953,87.8,0.922,False,False,3,False,0.694,True,Low
STU008811,15,GCSE,International,Boarding,0.778,0.693,78.5,0.688,False,False,0,True,0.777,False,Medium
STU008812,18,A-Level,UK,Boarding,0.924,0.808,73.0,0.801,False,False,2,True,1.0,False,Low
STU008813,18,Foundation,UK,Boarding,0.859,0.628,69.5,0.635,False,False,0,True,0.762,False,Medium
STU008814,16,A-Level,International,Boarding,0.942,0.934,88.9,0.876,False,True,1,True,0.991,True,Low
STU008815,17,A-Level,International,Day,0.751,0.633,68.2,0.627,True,True,3,True,0.749,False,High
STU008816,17,Foundation,International,Homestay,1.0,0.775,89.2,0.62,False,False,0,True,0.852,False,Low
